"ChEMBL ID";"Name";"UniProt Accessions";"Type";"Organism";"Compounds";"Activities";"Tax ID";"Species Group Flag"
"CHEMBL5169148";"Protein phosphatase 1 regulatory subunit 12A";"Q10728";"SINGLE PROTEIN";"Rattus norvegicus";"1";"8";"10116";"False"
"CHEMBL614804";"H4";"";"CELL-LINE";"Rattus norvegicus";"32";"48";"10116";"False"
"CHEMBL5169162";"Potassium voltage-gated channel subfamily D member 3";"Q62897";"SINGLE PROTEIN";"Rattus norvegicus";"1";"1";"10116";"False"
"CHEMBL5169105";"3-hydroxy-3-methylglutaryl-coenzyme A reductase";"P00347";"SINGLE PROTEIN";"Cricetulus griseus";"43";"46";"10029";"False"
"CHEMBL5169273";"VHL/KRAS";"P01116|P40337";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"3";"28";"9606";"False"
"CHEMBL614355";"MKN-7";"";"CELL-LINE";"Homo sapiens";"225";"271";"9606";"False"
"CHEMBL5209653";"Peptococcus niger";"";"ORGANISM";"Peptococcus niger";"4";"4";"2741";"False"
"CHEMBL5169107";"Oxytocin-neurophysin 1";"P01178";"SINGLE PROTEIN";"Homo sapiens";"5";"5";"9606";"False"
"CHEMBL613489";"Bos taurus";"";"ORGANISM";"Bos taurus";"707";"954";"9913";"False"
"CHEMBL5169157";"Serine/threonine-protein kinase SIK1";"Q60670";"SINGLE PROTEIN";"Mus musculus";"3";"6";"10090";"False"
"CHEMBL4296282";"Rhomboid protease GlpG";"P09391";"SINGLE PROTEIN";"Escherichia coli (strain K12)";"16";"20";"83333";"False"
"CHEMBL5601";"Vitamin D receptor";"P48281";"SINGLE PROTEIN";"Mus musculus";"134";"250";"10090";"False"
"CHEMBL4879516";"Presenilins-associated rhomboid-like protein, mitochondrial";"Q9H300";"SINGLE PROTEIN";"Homo sapiens";"36";"56";"9606";"False"
"CHEMBL2366066";"LP-1";"";"CELL-LINE";"Homo sapiens";"118";"131";"9606";"False"
"CHEMBL5209649";"Phyllosticta citricarpa";"";"ORGANISM";"Phyllosticta citricarpa";"1";"1";"55181";"False"
"CHEMBL614062";"N2a";"";"CELL-LINE";"Mus musculus";"376";"681";"10090";"False"
"CHEMBL5169087";"CRBN/STING1";"Q96SW2|Q86WV6";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"6";"12";"9606";"False"
"CHEMBL2397";"Acetyl-CoA carboxylase 1";"P11497";"SINGLE PROTEIN";"Rattus norvegicus";"150";"161";"10116";"False"
"CHEMBL5799";"Mu-type opioid receptor";"Q9MYW9";"SINGLE PROTEIN";"Macaca mulatta";"6";"7";"9544";"False"
"CHEMBL4105903";"DNA cross-link repair 1A protein";"Q6PJP8";"SINGLE PROTEIN";"Homo sapiens";"13";"19";"9606";"False"
"CHEMBL3114";"Sucrase-isomaltase";"P23739";"SINGLE PROTEIN";"Rattus norvegicus";"443";"883";"10116";"False"
"CHEMBL4879548";"1,4-dihydroxy-2-naphthoate octaprenyltransferase";"P9WIP3";"SINGLE PROTEIN";"Mycobacterium tuberculosis";"4";"4";"1773";"False"
"CHEMBL3885555";"Cdk5-Cdk5r1 complex";"P49615|P61809";"PROTEIN COMPLEX";"Mus musculus";"1";"1";"10090";"False"
"CHEMBL2366628";"Aleyrodidae";"";"ORGANISM";"Aleyrodidae";"1";"1";"7036";"True"
"CHEMBL613654";"Portal vein";"";"TISSUE";"Rattus norvegicus";"6";"8";"10116";"False"
"CHEMBL5169146";"Heat shock 70 kDa protein 14";"Q0VDF9";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL2573";"P-glycoprotein 3";"P21447";"SINGLE PROTEIN";"Mus musculus";"215";"492";"10090";"False"
"CHEMBL5169147";"ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2";"Q10588";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL615024";"U373 MG";"";"CELL-LINE";"Homo sapiens";"391";"658";"9606";"False"
"CHEMBL5214856";"PR domain zinc finger protein 14";"Q9GZV8";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL614625";"Ajellomyces capsulatus";"";"ORGANISM";"Ajellomyces capsulatus";"182";"403";"5037";"False"
"CHEMBL612769";"HBV genotype D";"";"ORGANISM";"HBV genotype D";"79";"137";"489483";"False"
"CHEMBL4296125";"Cereblon/Cyclin-dependent kinase 8";"P49336|Q96SW2";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"5";"13";"9606";"False"
"CHEMBL614390";"MIP";"";"CELL-LINE";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL2096975";"Acetylcholine receptor";"P02710|P02712|P02718|P02714";"PROTEIN COMPLEX";"Torpedo californica";"90";"120";"7787";"False"
"CHEMBL612886";"Eimeria acervulina";"";"ORGANISM";"Eimeria acervulina";"321";"464";"5801";"False"
"CHEMBL4526";"Ephrin type-A receptor 6";"Q9UF33";"SINGLE PROTEIN";"Homo sapiens";"291";"365";"9606";"False"
"CHEMBL613739";"Vesicular stomatitis virus";"";"ORGANISM";"Vesicular stomatitis virus";"2909";"4460";"11276";"False"
"CHEMBL2514";"Neurotensin receptor 2";"O95665";"SINGLE PROTEIN";"Homo sapiens";"262";"293";"9606";"False"
"CHEMBL613888";"HEL";"";"CELL-LINE";"Homo sapiens";"2778";"6607";"9606";"False"
"CHEMBL2304404";"Adenosine A1 receptor";"P47745";"SINGLE PROTEIN";"Cavia porcellus";"370";"540";"10141";"False"
"CHEMBL3943";"Histamine H1 receptor";"P31389";"SINGLE PROTEIN";"Cavia porcellus";"1221";"2052";"10141";"False"
"CHEMBL4888476";"Lactobacillus gasseri";"";"ORGANISM";"Lactobacillus gasseri";"7";"7";"1596";"False"
"CHEMBL3832742";"quadruplex DNA";"";"NUCLEIC-ACID";"Homo sapiens";"545";"2689";"9606";"False"
"CHEMBL5169272";"BCL2L10/BID";"Q9HD36|P55957";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"3";"3";"9606";"False"
"CHEMBL2150837";"ATPase family AAA domain-containing protein 2";"Q6PL18";"SINGLE PROTEIN";"Homo sapiens";"369";"586";"9606";"False"
"CHEMBL5169264";"BCL2/BCL2L11";"P10415|O43521";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"4";"4";"9606";"False"
"CHEMBL5665";"Disintegrin and metalloproteinase domain-containing protein 8";"P78325";"SINGLE PROTEIN";"Homo sapiens";"23";"23";"9606";"False"
"CHEMBL5169168";"Potassium channel subfamily K member 18";"Q6VV64";"SINGLE PROTEIN";"Mus musculus";"1";"1";"10090";"False"
"CHEMBL4523467";"Acetyl-coenzyme A synthetase, cytoplasmic";"Q9NR19";"SINGLE PROTEIN";"Homo sapiens";"423";"547";"9606";"False"
"CHEMBL5169226";"Multidrug resistance protein HmrM";"P45272";"SINGLE PROTEIN";"Haemophilus influenzae";"20";"40";"727";"False"
"CHEMBL1921664";"Appetite-regulating hormone";"Q9UBU3";"SINGLE PROTEIN";"Homo sapiens";"12";"67";"9606";"False"
"CHEMBL2046265";"Hepatocyte growth factor receptor";"Q75ZY9";"SINGLE PROTEIN";"Canis familiaris";"7";"19";"9615";"False"
"CHEMBL5169093";"Immunity-related GTPase family M protein";"A1A4Y4";"SINGLE PROTEIN";"Homo sapiens";"1";"3";"9606";"False"
"CHEMBL4513132";"RF/6A";"";"CELL-LINE";"Macaca mulatta";"2";"3";"9544";"False"
"CHEMBL4742262";"Cereblon/Kunitz-type protease inhibitor 1";"Q96SW2|O43278";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4630782";"HeLa/Fucci2";"";"CELL-LINE";"Homo sapiens";"10";"23";"9606";"False"
"CHEMBL4742273";"Cereblon/Desmoplakin";"Q96SW2|P15924";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL614206";"NTERA-2-cl-D1";"";"CELL-LINE";"Homo sapiens";"162";"234";"9606";"False"
"CHEMBL4742317";"Cereblon/45 kDa calcium-binding protein";"Q96SW2|Q9BRK5";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4535";"GABA transporter 2";"Q9NSD5";"SINGLE PROTEIN";"Homo sapiens";"94";"120";"9606";"False"
"CHEMBL5169238";"Pup--protein ligase";"Q8NQE1";"SINGLE PROTEIN";"Corynebacterium glutamicum";"2";"8";"1718";"False"
"CHEMBL3849";"Cytochrome P450 51";"Q16850";"SINGLE PROTEIN";"Homo sapiens";"87";"155";"9606";"False"
"CHEMBL4105742";"Chromodomain-helicase-DNA-binding protein 4";"Q14839";"SINGLE PROTEIN";"Homo sapiens";"220";"220";"9606";"False"
"CHEMBL4523211";"Enoyl-CoA hydratase, mitochondrial";"P30084";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL3351186";"Threonine--tRNA ligase, mitochondrial";"Q9BW92";"SINGLE PROTEIN";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL3883290";"Glutamate receptor ionotropic, AMPA 2/3";"P19491|P19492";"PROTEIN COMPLEX";"Rattus norvegicus";"1";"2";"10116";"False"
"CHEMBL4523431";"Inositol hexakisphosphate kinase 3";"Q96PC2";"SINGLE PROTEIN";"Homo sapiens";"39";"42";"9606";"False"
"CHEMBL2366360";"CTV-1";"";"CELL-LINE";"Homo sapiens";"125";"126";"9606";"False"
"CHEMBL4523106";"Adenosine kinase";"A5U4N0";"SINGLE PROTEIN";"Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)";"1";"1";"419947";"False"
"CHEMBL2366161";"D-392MG";"";"CELL-LINE";"Homo sapiens";"113";"114";"9606";"False"
"CHEMBL4295800";"A-kinase anchor protein 12";"Q02952";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL2366180";"ECC12";"";"CELL-LINE";"Homo sapiens";"29";"29";"9606";"False"
"CHEMBL3885503";"5'-AMP-activated protein kinase catalytic subunit alpha-1/beta-1/gamma-1";"P54645|P80386|P80385";"PROTEIN COMPLEX";"Rattus norvegicus";"2";"3";"10116";"False"
"CHEMBL2367061";"Aphidius colemani";"";"ORGANISM";"Aphidius colemani";"4";"53";"78482";"False"
"CHEMBL4295978";"N-acetyl-D-glucosamine kinase";"Q9UJ70";"SINGLE PROTEIN";"Homo sapiens";"1";"2";"9606";"False"
"CHEMBL2366069";"ES8";"";"CELL-LINE";"Homo sapiens";"147";"149";"9606";"False"
"CHEMBL4295982";"Proteasome activator complex subunit 2";"Q9UL46";"SINGLE PROTEIN";"Homo sapiens";"1";"2";"9606";"False"
"CHEMBL5428";"Neutral cholesterol ester hydrolase 1";"Q8BLF1";"SINGLE PROTEIN";"Mus musculus";"49";"51";"10090";"False"
"CHEMBL4523229";"G-protein coupled receptor 1";"P46091";"SINGLE PROTEIN";"Homo sapiens";"5";"5";"9606";"False"
"CHEMBL2367373";"Whole blood";"";"TISSUE";"Rattus norvegicus";"31";"71";"10116";"False"
"CHEMBL3826861";"Inosine-adenosine-guanosine-nucleoside hydrolase";"O15727";"SINGLE PROTEIN";"Trypanosoma brucei brucei";"4";"4";"5702";"False"
"CHEMBL2951";"Subtilisin/kexin type 6";"P29122";"SINGLE PROTEIN";"Homo sapiens";"157";"163";"9606";"False"
"CHEMBL4105702";"Ras-related protein Rab-27A";"P51159";"SINGLE PROTEIN";"Homo sapiens";"222";"222";"9606";"False"
"CHEMBL5558";"Voltage-gated T-type calcium channel alpha-1I subunit";"Q9P0X4";"SINGLE PROTEIN";"Homo sapiens";"360";"425";"9606";"False"
"CHEMBL4523363";"Mitochondrial antiviral-signaling protein";"Q7Z434";"SINGLE PROTEIN";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL4295827";"Protein transport protein Sec23A";"Q15436";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL1961786";"Hepatocyte nuclear factor 4-gamma";"Q14541";"SINGLE PROTEIN";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL3638365";"Amyloid beta A4 protein";"P08592";"SINGLE PROTEIN";"Rattus norvegicus";"43";"43";"10116";"False"
"CHEMBL2367418";"Heart";"";"TISSUE";"Hoplobatrachus tigerinus";"7";"31";"103373";"False"
"CHEMBL3559647";"Apical membrane antigen 1";"Q7KQK5";"SINGLE PROTEIN";"Plasmodium falciparum (isolate 3D7)";"58";"72";"36329";"False"
"CHEMBL2073699";"Solute carrier organic anion transporter family member 2A1";"Q9EPT5";"SINGLE PROTEIN";"Mus musculus";"2";"2";"10090";"False"
"CHEMBL2367410";"Apical leaf";"";"TISSUE";"Ricinus communis";"1";"2";"3988";"False"
"CHEMBL4566";"Endothelin receptor ET-A";"P26684";"SINGLE PROTEIN";"Rattus norvegicus";"1026";"1158";"10116";"False"
"CHEMBL2366766";"Tetranychus kanzawai";"";"ORGANISM";"Tetranychus kanzawai";"5";"8";"50028";"False"
"CHEMBL2095192";"Opioid receptor";"P42866|P32300|P33534";"PROTEIN FAMILY";"Mus musculus";"175";"338";"10090";"False"
"CHEMBL3822352";"Glucosyltransferase-S";"P49331";"SINGLE PROTEIN";"Streptococcus mutans serotype c (strain ATCC 700610 / UA159)";"12";"18";"210007";"False"
"CHEMBL612318";"Enterococcus";"";"ORGANISM";"Enterococcus";"847";"1557";"1350";"True"
"CHEMBL3832955";"Protein translocase subunit SecA 2";"Q2FUW6";"SINGLE PROTEIN";"Staphylococcus aureus (strain NCTC 8325)";"3";"3";"93061";"False"
"CHEMBL3596075";"Beta-galactoside alpha-2,6-sialyltransferase 1";"P15907";"SINGLE PROTEIN";"Homo sapiens";"67";"179";"9606";"False"
"CHEMBL4523952";"NS5";"A0A143MHK7";"SINGLE PROTEIN";"Zika virus";"37";"56";"64320";"False"
"CHEMBL2366869";"Sclerotium delphinii";"";"ORGANISM";"Sclerotium delphinii";"24";"24";"180424";"False"
"CHEMBL2331068";"D-amino-acid oxidase";"P18894";"SINGLE PROTEIN";"Mus musculus";"66";"66";"10090";"False"
"CHEMBL2366472";"15-cis-phytoene desaturase";"P26294";"SINGLE PROTEIN";"Synechococcus elongatus (strain PCC 7942) (Anacystis nidulans R2)";"55";"62";"1140";"False"
"CHEMBL2268004";"Zeta-carotene desaturase, chloroplastic/chromoplastic";"Q9SMJ3";"SINGLE PROTEIN";"Capsicum annuum";"45";"45";"4072";"False"
"CHEMBL3593154";"3-hydroxy-3-methylglutaryl-coenzyme A reductase";"Q1W675";"SINGLE PROTEIN";"Sus scrofa";"48";"71";"9823";"False"
"CHEMBL2367136";"Xanthogaleruca luteola";"";"ORGANISM";"Xanthogaleruca luteola";"3";"8";"200915";"False"
"CHEMBL4523915";"G-protein coupled receptor 87";"Q9BY21";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL5052";"Serine/threonine-protein kinase MRCK beta";"Q9Y5S2";"SINGLE PROTEIN";"Homo sapiens";"1010";"1668";"9606";"False"
"CHEMBL4105896";"Serine/threonine-protein kinase receptor R3";"Q61288";"SINGLE PROTEIN";"Mus musculus";"6";"16";"10090";"False"
"CHEMBL1075274";"ADP-ribosylation factor 6";"P62331";"SINGLE PROTEIN";"Mus musculus";"2";"3";"10090";"False"
"CHEMBL4524130";"NEK kinase";"P51955|Q9HC98|Q8TDX7|Q6P3R8|Q8TD19|Q8NG66|P51956|P51957|Q96PY6|Q86SG6|Q6ZWH5";"PROTEIN FAMILY";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL5758";"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial";"P31040";"SINGLE PROTEIN";"Homo sapiens";"4";"4";"9606";"False"
"CHEMBL4523227";"Thermolysin";"P43133";"SINGLE PROTEIN";"Geobacillus stearothermophilus";"2";"4";"1422";"False"
"CHEMBL614637";"KETR3";"";"CELL-LINE";"Homo sapiens";"277";"279";"9606";"False"
"CHEMBL3988598";"Dihydroorotate dehydrogenase (quinone), mitochondrial";"A0A0Y9T855";"SINGLE PROTEIN";"Plasmodium berghei (strain Anka)";"6";"6";"5823";"False"
"CHEMBL4652";"Somatostatin receptor 1";"P28646";"SINGLE PROTEIN";"Rattus norvegicus";"149";"154";"10116";"False"
"CHEMBL4680042";"Long-chain-fatty-acid--CoA ligase 6";"Q9UKU0";"SINGLE PROTEIN";"Homo sapiens";"10";"10";"9606";"False"
"CHEMBL614132";"Mo/Ma";"";"CELL-LINE";"Homo sapiens";"1";"4";"9606";"False"
"CHEMBL4680026";"Long-chain-fatty-acid--CoA ligase 1";"P41216";"SINGLE PROTEIN";"Mus musculus";"30";"30";"10090";"False"
"CHEMBL3988594";"Dihydrofolate reductase";"J7IFZ2";"SINGLE PROTEIN";"Streptococcus pyogenes";"15";"15";"1314";"False"
"CHEMBL4523460";"E3 ubiquitin-protein ligase SMURF2";"Q9HAU4";"SINGLE PROTEIN";"Homo sapiens";"31";"31";"9606";"False"
"CHEMBL3217392";"Lymphoid enhancer-binding factor 1";"Q9UJU2";"SINGLE PROTEIN";"Homo sapiens";"2";"4";"9606";"False"
"CHEMBL4523304";"Fascin";"Q16658";"SINGLE PROTEIN";"Homo sapiens";"209";"241";"9606";"False"
"CHEMBL348";"Pseudomonas aeruginosa";"";"ORGANISM";"Pseudomonas aeruginosa";"58766";"116047";"287";"False"
"CHEMBL3616361";"CCR4-NOT transcription complex subunit 7";"Q9UIV1";"SINGLE PROTEIN";"Homo sapiens";"32";"32";"9606";"False"
"CHEMBL3232700";"Glucokinase regulatory protein";"Q91X44";"SINGLE PROTEIN";"Mus musculus";"62";"72";"10090";"False"
"CHEMBL3832948";"Dystroglycan";"G3H8F4";"SINGLE PROTEIN";"Cricetulus griseus";"52";"55";"10029";"False"
"CHEMBL612640";"Mycobacterium intracellulare";"";"ORGANISM";"Mycobacterium intracellulare";"903";"1509";"1767";"False"
"CHEMBL4524029";"P2X purinoceptor";"G1U3D6";"SINGLE PROTEIN";"Oryctolagus cuniculus";"4";"4";"9986";"False"
"CHEMBL613713";"rhinovirus A1B";"";"ORGANISM";"rhinovirus A1B";"220";"359";"2777147";"False"
"CHEMBL2367291";"Phaeomoniella chlamydospora";"";"ORGANISM";"Phaeomoniella chlamydospora";"1";"1";"158046";"False"
"CHEMBL4681";"Aldo-keto-reductase family 1 member C3";"P42330";"SINGLE PROTEIN";"Homo sapiens";"813";"1402";"9606";"False"
"CHEMBL2367011";"Leptocorisa acuta";"";"ORGANISM";"Leptocorisa acuta";"1";"1";"236728";"False"
"CHEMBL4630813";"DNA replication licensing factor MCM3";"P25205";"SINGLE PROTEIN";"Homo sapiens";"1";"3";"9606";"False"
"CHEMBL4823";"Thyroid hormone receptor alpha";"P63059";"SINGLE PROTEIN";"Rattus norvegicus";"4";"9";"10116";"False"
"CHEMBL3301385";"Cyclin-dependent kinase 4/cyclin D2";"P11802|P30279";"PROTEIN COMPLEX";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL4523958";"5-HT1A/5-HT1F";"P30939|P08908";"SELECTIVITY GROUP";"Homo sapiens";"15";"15";"9606";"False"
"CHEMBL4523367";"Inositol hexakisphosphate kinase 2";"Q80V72";"SINGLE PROTEIN";"Mus musculus";"3";"3";"10090";"False"
"CHEMBL3621030";"Acid-sensing ion channel 5";"Q9R0W5";"SINGLE PROTEIN";"Rattus norvegicus";"5";"10";"10116";"False"
"CHEMBL4523359";"Solute carrier family 26 member 9";"Q7LBE3";"SINGLE PROTEIN";"Homo sapiens";"4";"4";"9606";"False"
"CHEMBL2189141";"Dolichol-phosphate-mannose synthase";"Q5QQ41";"SINGLE PROTEIN";"Trypanosoma brucei brucei";"2";"2";"5702";"False"
"CHEMBL3430905";"Caspase-3/Caspase-7";"P42574|P55210";"PROTEIN FAMILY";"Homo sapiens";"49";"57";"9606";"False"
"CHEMBL3611962";"Biotin--acetyl-CoA-carboxylase ligase";"I6YFP0";"SINGLE PROTEIN";"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)";"13";"26";"83332";"False"
"CHEMBL2367012";"Medicago polymorpha";"";"ORGANISM";"Medicago polymorpha";"4";"4";"47084";"False"
"CHEMBL4888440";"Replicase polyprotein 1ab";"P0C6X1";"SINGLE PROTEIN";"Human coronavirus 229E";"14";"15";"11137";"False"
"CHEMBL3351194";"Alkaline ceramidase 1";"Q8TDN7";"SINGLE PROTEIN";"Homo sapiens";"2";"5";"9606";"False"
"CHEMBL4105713";"ADP-sugar pyrophosphatase";"Q9UKK9";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL3707464";"Genome polyprotein";"Q81258";"SINGLE PROTEIN";"Hepatitis C virus genotype 3a (isolate NZL1) (HCV)";"46";"46";"356415";"False"
"CHEMBL613577";"Intestine";"";"TISSUE";"Mus musculus";"168";"514";"10090";"False"
"CHEMBL4295837";"Myosin-4";"Q28641";"SINGLE PROTEIN";"Oryctolagus cuniculus";"4";"4";"9986";"False"
"CHEMBL4491";"Glutathione S-transferase kappa 1";"Q9Y2Q3";"SINGLE PROTEIN";"Homo sapiens";"19";"56";"9606";"False"
"CHEMBL4879429";"Homeobox protein Hox-A9";"P09631";"SINGLE PROTEIN";"Mus musculus";"1";"6";"10090";"False"
"CHEMBL4818";"Voltage-gated potassium channel subunit Kv1.3";"P16390";"SINGLE PROTEIN";"Mus musculus";"102";"114";"10090";"False"
"CHEMBL2367092";"Pseudococcidae";"";"ORGANISM";"Pseudococcidae";"1";"1";"30190";"True"
"CHEMBL5067";"Dopamine D1 receptor";"P50130";"SINGLE PROTEIN";"Sus scrofa";"343";"376";"9823";"False"
"CHEMBL3430761";"Inactive serine/threonine-protein kinase VRK3";"Q8IV63";"SINGLE PROTEIN";"Homo sapiens";"156";"156";"9606";"False"
"CHEMBL1949491";"Pro-cathepsin H";"P49935";"SINGLE PROTEIN";"Mus musculus";"2";"2";"10090";"False"
"CHEMBL3334418";"Phosphoglycerate mutase 1";"P18669";"SINGLE PROTEIN";"Homo sapiens";"88";"131";"9606";"False"
"CHEMBL2189115";"DNA (cytosine-5)-methyltransferase 3B";"O88509";"SINGLE PROTEIN";"Mus musculus";"8";"8";"10090";"False"
"CHEMBL4630860";"Phospholipase A and acyltransferase 2";"Q9NWW9";"SINGLE PROTEIN";"Homo sapiens";"56";"67";"9606";"False"
"CHEMBL2284";"Glyceraldehyde-3-phosphate dehydrogenase liver";"P04406";"SINGLE PROTEIN";"Homo sapiens";"1124";"1275";"9606";"False"
"CHEMBL4879549";"ATP-diphosphohydrolase 1";"Q7YTA4";"SINGLE PROTEIN";"Schistosoma mansoni";"2";"3";"6183";"False"
"CHEMBL2095191";"Casein kinase II";"P67870|P68400|P19784";"PROTEIN COMPLEX GROUP";"Homo sapiens";"916";"1406";"9606";"False"
"CHEMBL2366474";"Triosephosphate isomerase, chloroplastic";"P46225";"SINGLE PROTEIN";"Secale cereale";"5";"7";"4550";"False"
"CHEMBL3709670";"ADP/ATP translocase 2";"P05141";"SINGLE PROTEIN";"Homo sapiens";"246";"249";"9606";"False"
"CHEMBL3784912";"Mothers against decapentaplegic homolog 2";"O70436";"SINGLE PROTEIN";"Rattus norvegicus";"1";"1";"10116";"False"
"CHEMBL3108631";"Acetyl-CoA carboxylase 2";"E9Q4Z2";"SINGLE PROTEIN";"Mus musculus";"3";"3";"10090";"False"
"CHEMBL4523391";"Casein kinase I";"Q8IHZ9";"SINGLE PROTEIN";"Plasmodium falciparum (isolate 3D7)";"2";"2";"36329";"False"
"CHEMBL4148";"L-type amino acid transporter 3";"O75387";"SINGLE PROTEIN";"Homo sapiens";"7";"7";"9606";"False"
"CHEMBL4105719";"Beta-adrenergic receptor kinase 1";"P26817";"SINGLE PROTEIN";"Rattus norvegicus";"1";"1";"10116";"False"
"CHEMBL3351189";"Sodium-dependent neutral amino acid transporter B(0)AT2";"Q9H2J7";"SINGLE PROTEIN";"Homo sapiens";"39";"42";"9606";"False"
"CHEMBL2366153";"L-540";"";"CELL-LINE";"Homo sapiens";"107";"108";"9606";"False"
"CHEMBL3616353";"Sodium channel protein type 4 subunit alpha";"Q9ER60";"SINGLE PROTEIN";"Mus musculus";"1";"1";"10090";"False"
"CHEMBL2366140";"LB647-SCLC";"";"CELL-LINE";"Homo sapiens";"77";"78";"9606";"False"
"CHEMBL4524034";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"P04897";"SINGLE PROTEIN";"Rattus norvegicus";"5";"5";"10116";"False"
"CHEMBL2366256";"MC116";"";"CELL-LINE";"Homo sapiens";"129";"130";"9606";"False"
"CHEMBL4680033";"Terminal nucleotidyltransferase 4A";"Q5XG87";"SINGLE PROTEIN";"Homo sapiens";"3";"3";"9606";"False"
"CHEMBL2366243";"NB10";"";"CELL-LINE";"Homo sapiens";"137";"139";"9606";"False"
"CHEMBL4523707";"Protein cereblon/Histone acetyltransferase KAT2A";"Q92830|Q96SW2";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"1";"2";"9606";"False"
"CHEMBL2366328";"NB5";"";"CELL-LINE";"Homo sapiens";"137";"139";"9606";"False"
"CHEMBL3988630";"Cytochrome P450 11B";"P30099|P15393";"PROTEIN FAMILY";"Rattus norvegicus";"409";"409";"10116";"False"
"CHEMBL2375203";"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase";"Q921V5";"SINGLE PROTEIN";"Mus musculus";"69";"71";"10090";"False"
"CHEMBL4523899";"Mas-related G-protein coupled receptor member D";"Q8TDS7";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL1075465";"HN";"";"CELL-LINE";"Homo sapiens";"98";"99";"9606";"False"
"CHEMBL4879414";"Methylcytosine dioxygenase TET3";"O43151";"SINGLE PROTEIN";"Homo sapiens";"11";"11";"9606";"False"
"CHEMBL5901";"Cell division protein kinase 5";"Q03114";"SINGLE PROTEIN";"Rattus norvegicus";"15";"15";"10116";"False"
"CHEMBL3879836";"Ras-related protein Rab-7L1";"O14966";"SINGLE PROTEIN";"Homo sapiens";"4";"5";"9606";"False"
"CHEMBL3297640";"Serine/threonine-protein kinase pim-1";"P06803";"SINGLE PROTEIN";"Mus musculus";"1";"3";"10090";"False"
"CHEMBL2396506";"Dual specificity protein phosphatase 23";"Q9BVJ7";"SINGLE PROTEIN";"Homo sapiens";"15";"16";"9606";"False"
"CHEMBL4523488";"Inositol hexakisphosphate kinase 2";"Q9UHH9";"SINGLE PROTEIN";"Homo sapiens";"56";"79";"9606";"False"
"CHEMBL4523719";"BRD4/E3 ubiquitin-protein ligase Mdm2";"Q00987|O60885";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"1";"4";"9606";"False"
"CHEMBL4523714";"Protein cereblon/Cullin-4A/GSPT1";"Q96SW2|Q13619|P15170";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"1";"2";"9606";"False"
"CHEMBL2366325";"MRK-nu-1";"";"CELL-LINE";"Homo sapiens";"80";"81";"9606";"False"
"CHEMBL612649";"Trichophyton rubrum";"";"ORGANISM";"Trichophyton rubrum";"2764";"3627";"5551";"False"
"CHEMBL4523215";"3-hydroxyisobutyrate dehydrogenase, mitochondrial";"P31937";"SINGLE PROTEIN";"Homo sapiens";"1";"2";"9606";"False"
"CHEMBL612749";"Fusarium";"";"ORGANISM";"Fusarium";"109";"165";"5506";"True"
"CHEMBL2366194";"IST-MES1";"";"CELL-LINE";"Homo sapiens";"137";"139";"9606";"False"
"CHEMBL612945";"Microsporum gypseum";"";"ORGANISM";"Microsporum gypseum";"1390";"1844";"489714";"False"
"CHEMBL2366261";"KNS-42";"";"CELL-LINE";"Homo sapiens";"167";"217";"9606";"False"
